listing_id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
23713706,0.79,1,12,13,1,1,2,1.0,1.0,90.0,1,1125,1,2,1125,1125,1.3,1125.0,1,0,0,0,0,4,0,0,4.25,5.0,4.5,4.75,4.75,4.75,4.5,0,7,1,6,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787239318091217,0.0,0.4241907707550692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4124580444361977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4356467233809551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4805995017753771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23715576,0.95,0,1,1,1,1,3,1.0,1.0,49.0,1,28,1,1,28,28,1.0,28.0,1,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,1,0,1,0,0.04,0.0,0.3776809804108219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7300986805397045,0.0,0.4031499180354923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4022227458735753,0.0
23720368,0.95,0,2,2,1,0,4,2.0,3.0,499.0,2,10,2,2,10,10,2.0,10.0,1,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,2,1,1,0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709170533601653,0.0,0.0,0.0,0.0,0.5095164667141739,0.0,0.0,0.4878320878652991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3021528183391043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323924007875209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106218153173271
23722461,0.95,0,2,2,1,1,5,2.0,4.0,180.0,2,30,2,2,30,30,2.0,30.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,0,2,1,1,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23723856,0.95,0,1,1,1,1,1,1.0,1.0,70.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,1,1,0,1,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23725347,0.95,0,1,2,1,0,2,1.0,1.0,80.0,3,4,3,3,4,4,3.0,4.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,1,1,1,0,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23726220,0.95,0,1,1,1,0,2,1.0,1.0,80.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,0,1,0,1,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23728544,0.95,0,1,3,1,1,2,1.0,1.0,45.0,3,1125,3,3,1125,1125,3.0,1125.0,1,0,0,0,0,10,0,0,4.8,4.9,4.8,5.0,4.7,4.5,4.7,1,1,0,1,0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774232768671983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4183852961202064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231575607913437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095372384972853,0.0
23728671,0.95,0,1,1,1,0,3,1.0,2.0,240.0,2,4,2,2,4,4,2.0,4.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,0,1,1,0,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23730738,0.95,0,1,1,1,0,2,1.0,1.0,60.0,10,15,10,10,15,15,10.0,15.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,0,1,0,1,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23735559,0.95,0,1,1,1,1,3,1.0,1.0,54.0,2,362,2,2,362,362,2.0,362.0,1,0,0,0,0,42,0,0,4.93,4.88,5.0,5.0,5.0,4.55,4.86,1,1,0,1,0,0.77,0.0,0.0,0.3756017826914128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381242891029118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939784769010773,0.0,0.0,0.0,0.0,0.0,0.61696780231099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387954179754168,0.3876555335659986,0.0,0.0,0.0,0.0,0.0,0.0,0.2883711963700305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23740293,0.91,1,2,2,1,1,5,1.0,1.0,129.0,10,28,2,10,28,28,9.9,28.0,1,0,0,0,0,134,14,0,4.84,4.93,4.82,4.94,4.95,4.9,4.83,0,2,1,1,0,2.5,0.0,0.0,0.2313634742696358,0.1684720534719423,0.0,0.2325455198000799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1782580860789732,0.0,0.4762021691704632,0.0,0.0,0.1390459252919961,0.0,0.2400584310637598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933234807293734,0.0,0.4077388999259575,0.0,0.2251475156255843,0.1900201501072853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389723132892979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2382829499371907,0.1280964768520843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2394298071429205,0.0,0.2246297169123164,0.0
23745446,0.95,0,1,1,1,1,2,1.0,1.0,150.0,2,7,1,7,7,7,5.4,7.0,1,0,0,0,0,5,0,0,4.67,4.67,4.67,4.0,4.67,4.67,4.67,1,1,0,1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23748865,0.95,0,1,2,1,1,1,1.0,1.0,40.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,2,0,0,3.5,5.0,3.0,5.0,5.0,5.0,5.0,1,1,0,1,0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23749938,0.95,0,1,1,1,0,6,3.0,3.0,420.0,7,16,7,7,16,16,7.0,16.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,1,1,1,0,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23750665,0.95,0,1,1,1,1,2,1.0,1.0,36.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,47,0,0,4.77,4.96,4.51,4.91,4.98,4.49,4.7,0,1,0,1,0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561552608606154,0.0,0.2367038635125541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113141843898656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928213837141248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137484269469903,0.0,0.0,0.0,0.3771357326500792,0.2644111353555273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733020899604567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106763879391683,0.0,0.0,0.0,0.0,0.0
23751430,0.53,1,5,5,1,1,4,1.0,2.0,113.0,14,1125,14,18,1125,1125,14.3,1125.0,1,3,3,3,185,155,10,2,4.88,4.95,4.91,4.86,4.99,4.9,4.82,0,5,5,0,0,2.84,0.0,0.0,0.0,0.2969411091737584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3685453631460822,0.0,0.3032433003960378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4212046431956873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4669182855742123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165046414691836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393252724636902,0.0,0.0,0.0,0.0,0.0
23761033,1.0,0,1,1,1,1,4,2.0,2.0,333.0,2,365,2,4,1125,1125,3.6,1125.0,1,0,0,0,0,149,4,0,4.68,4.82,4.68,4.51,4.83,4.71,4.57,0,1,1,0,0,2.75,0.0,0.0,0.0,0.0,0.205480326584205,0.0,0.0,0.0,0.0,0.0,0.0,0.1984959746997444,0.0,0.163324736931828,0.1392432202305748,0.0,0.0,0.2238442212495278,0.2260292184351923,0.0,0.0,0.1319962144443646,0.0,0.0,0.0,0.168418168339283,0.2207305143655802,0.1975987568719336,0.0,0.1750895733601424,0.1134289487262469,0.1835218656418567,0.1953930270660973,0.0,0.1470820196102178,0.0,0.0,0.0,0.1257394739809144,0.0,0.0,0.0,0.2218535561648278,0.1555422771955444,0.0,0.0,0.0,0.0,0.0,0.1798181483221341,0.1544051443382469,0.0,0.3372502163099624,0.2262018631059856,0.3648057285956713,0.0,0.0,0.0,0.0,0.0,0.1827582366603777,0.0,0.0,0.0,0.0,0.1541484904609928
23761208,0.67,0,3,3,1,1,2,1.0,1.0,70.0,1,7,1,1,7,7,1.0,7.0,1,0,0,0,82,137,0,0,4.58,4.74,4.44,4.79,4.88,4.47,4.66,1,2,0,2,0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.2446833638923495,0.0,0.0,0.2211601075296031,0.0,0.0,0.0,0.0,0.1600324259929936,0.0,0.0,0.0,0.2597756940092764,0.0,0.0,0.1517034321990263,0.0,0.0,0.256540900230282,0.1935632342889013,0.0,0.0,0.0,0.0,0.260728095952356,0.0,0.0,0.2224279152011354,0.0,0.0,0.2073178980089731,0.0,0.0,0.1956648336596427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923218356555979,0.0,0.0,0.0,0.0,0.1938010705058883,0.0,0.139757243157293,0.0,0.0,0.0,0.0,0.5749511511541772,0.0,0.0,0.0,0.0,0.0,0.0
23763860,0.4,0,1,2,1,1,8,4.0,6.0,190.0,2,14,2,3,14,14,2.7,14.0,1,0,0,0,0,12,1,0,5.0,5.0,4.82,5.0,5.0,4.82,4.91,0,1,1,0,0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.4789285519681249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3938768910035634,0.0,0.0,0.0,0.4353670705272636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4506268079858206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4721010809859486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23765425,0.95,0,1,1,1,0,2,1.0,1.0,55.0,3,10,3,3,10,10,3.0,10.0,1,0,0,0,0,24,0,0,4.61,4.78,5.0,4.83,5.0,4.04,4.57,1,1,0,1,0,0.47,0.0,0.0,0.0,0.0,0.2594636824199576,0.0,0.0,0.0,0.0,0.2429848476613599,0.0,0.2506444164134074,0.0,0.2062330656129121,0.0,0.0,0.0,0.0,0.0,0.0,0.2820700833024277,0.0,0.2312458518327761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432287616959573,0.0,0.2467262689548844,0.0,0.185723096026873,0.0,0.0,0.0,0.1587734820504432,0.4299472479964293,0.0,0.0,0.0,0.0,0.0,0.0,0.2201334337767764,0.1605845138580359,0.0,0.0,0.1949701365603444,0.2832610941116077,0.2129259391284139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673298705131794,0.0,0.0,0.0,0.0
23765473,0.95,0,1,1,1,0,1,1.0,1.0,120.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,1,1,0,1,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23767544,0.95,0,1,1,1,0,2,1.0,1.0,130.0,1,3,1,1,3,3,1.0,3.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,0,1,0,1,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23768550,0.95,0,1,1,1,0,4,2.0,2.0,250.0,2,5,2,2,5,5,2.0,5.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,1,1,1,0,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23775526,0.95,0,2,2,1,0,2,1.0,1.0,40.0,1,30,1,1,30,30,1.0,30.0,1,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,2,0,2,0,0.04,0.0,0.0,0.0,0.3646279117244486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385808045521318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3991895057079479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866754284858219,0.3881482913705872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3844510685732213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4221396155498851,0.0,0.0
23777567,0.95,0,3,3,1,1,2,1.0,2.0,131.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,84,0,0,4.88,4.95,4.9,4.98,4.96,4.93,4.75,1,3,3,0,0,1.55,0.0,0.0,0.0,0.3753712968944194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4489370655621186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3995846802568323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2854107826944772,0.0,0.0,0.5343454031524568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618005793083878
23780358,0.95,0,1,1,1,1,2,1.0,1.0,31.0,1,3,1,1,3,3,1.0,3.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,1,1,1,0,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23783475,0.97,0,1,1,1,1,2,1.0,1.0,218.0,20,1125,20,20,1125,1125,20.0,1125.0,1,17,47,77,77,101,26,6,4.82,4.85,4.85,4.85,4.92,4.78,4.69,0,1,1,0,0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.367026517431222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2400496014682864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903460155756033,0.0,0.0,0.0,0.0,0.1955468560093201,0.0,0.0,0.333643210544043,0.0,0.0,0.310978093880022,0.0,0.2167696967074506,0.0,0.0,0.0,0.382466432861161,0.0,0.0,0.0,0.3005429940737907,0.0,0.0,0.0,0.0,0.386729702382454,0.0,0.0,0.2096367052742385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23786934,1.0,0,1,1,1,0,6,3.0,4.0,249.0,5,14,5,5,14,14,5.0,14.0,1,0,0,0,103,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801577697534921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3692465349054959,0.0,0.3893892645006654,0.2959294572231534,0.0,0.3629371958575366,0.0,0.0,0.0,0.0,0.4396325065934571,0.0,0.3129515204354254,0.0,0.0,0.350758569977772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23787126,0.95,0,1,1,1,0,2,1.0,1.0,100.0,1,4,1,1,4,4,1.0,4.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,0,1,0,1,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23787530,0.95,0,2,3,1,1,2,1.0,1.0,70.0,1,15,1,1,15,15,1.0,15.0,1,0,0,0,0,6,0,0,4.67,5.0,5.0,5.0,5.0,4.17,4.67,0,2,0,2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23788005,0.95,0,2,3,1,1,2,1.0,1.0,48.0,1,5,1,1,5,5,1.0,5.0,1,0,0,0,0,4,0,0,5.0,5.0,4.67,5.0,5.0,4.33,5.0,1,2,0,2,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.273895423850801,0.0,0.0,0.2475637919436146,0.0,0.0,0.0,0.2101194384698574,0.0,0.2347228780064765,0.2177041526092195,0.0,0.0,0.0,0.2873855719329484,0.0,0.0,0.0,0.2871685981665389,0.2166722054745634,0.0,0.0,0.0,0.0,0.1459278457159459,0.0,0.251375718702004,0.2489829596141572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2854175400469315,0.0,0.0,0.0,0.0,0.163610659515372,0.0,0.0,0.1986442643942643,0.0,0.0,0.0,0.1564424681018663,0.0,0.2699908475819452,0.0,0.0,0.0,0.0,0.2723675862137411,0.0,0.0,0.0,0.1983140757799563
23789532,0.95,0,5,12,1,1,4,2.0,3.0,160.0,4,1125,4,4,1125,1125,4.0,1125.0,1,0,0,0,0,94,0,0,4.67,4.85,4.94,4.72,4.63,4.68,4.52,1,5,5,0,0,1.72,0.4495496245407511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901767470704202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4071904750579224,0.0,0.0,0.0,0.0,0.0,0.0,0.3547867539664478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650244125272121,0.0,0.0,0.3217735300922968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808601275280595,0.0,0.0,0.0,0.0,0.3212386746996877
